Spatial Frequency(Hz),Modulation(0-1),System time(milliseconds),Target Position(pixels),Cursor Position(pixels),Error(pixels),x-axis gain
16.0,0.0,1435093385823,1037.0,160.0,877.0,2.0,
16.0,0.0,1435093385831,1037.0,160.0,877.0,2.0,
16.0,0.0,1435093385840,1038.0,160.0,878.0,2.0,
16.0,0.0,1435093385849,1038.0,160.0,878.0,2.0,
16.0,0.0,1435093385860,1038.0,160.0,878.0,2.0,
16.0,0.0,1435093385873,1040.0,160.0,880.0,2.0,
16.0,0.0,1435093385882,1040.0,160.0,880.0,2.0,
16.0,0.0,1435093385890,1040.0,160.0,880.0,2.0,
16.0,0.0,1435093385898,1040.0,160.0,880.0,2.0,
16.0,0.0,1435093385907,1041.0,160.0,881.0,2.0,
16.0,0.0,1435093385916,1041.0,160.0,881.0,2.0,
16.0,0.0,1435093385926,1041.0,160.0,881.0,2.0,
16.0,0.0,1435093385935,1041.0,160.0,881.0,2.0,
16.0,0.0,1435093385944,1043.0,160.0,883.0,2.0,
16.0,0.0,1435093385951,1043.0,160.0,883.0,2.0,
16.0,0.0,1435093385960,1043.0,160.0,883.0,2.0,
16.0,0.0,1435093385968,1043.0,160.0,883.0,2.0,
16.0,0.0,1435093385977,1044.0,160.0,884.0,2.0,
16.0,0.0,1435093385991,1044.0,160.0,884.0,2.0,
16.0,0.0,1435093385999,1044.0,160.0,884.0,2.0,
16.0,0.0,1435093386006,1044.0,160.0,884.0,2.0,
16.0,0.0,1435093386015,1046.0,160.0,886.0,2.0,
16.0,0.0,1435093386025,1046.0,160.0,886.0,2.0,
16.0,0.0,1435093386034,1046.0,160.0,886.0,2.0,
16.0,0.0,1435093386044,1046.0,160.0,886.0,2.0,
16.0,0.0,1435093386053,1046.0,160.0,886.0,2.0,
16.0,0.0,1435093386063,1046.0,160.0,886.0,2.0,
16.0,0.0,1435093386072,1046.0,160.0,886.0,2.0,
16.0,0.0,1435093386082,1048.0,160.0,888.0,2.0,
16.0,0.0,1435093386091,1048.0,160.0,888.0,2.0,
16.0,0.0,1435093386099,1048.0,160.0,888.0,2.0,
16.0,0.0,1435093386109,1049.0,160.0,889.0,2.0,
16.0,0.0,1435093386115,1049.0,160.0,889.0,2.0,
16.0,0.0,1435093386124,1049.0,160.0,889.0,2.0,
16.0,0.0,1435093386132,1049.0,160.0,889.0,2.0,
16.0,0.0,1435093386142,1049.0,160.0,889.0,2.0,
16.0,0.0,1435093386150,1050.0,160.0,890.0,2.0,
16.0,0.0,1435093386160,1050.0,160.0,890.0,2.0,
16.0,0.0,1435093386169,1050.0,160.0,890.0,2.0,
16.0,0.0,1435093386179,1052.0,160.0,892.0,2.0,
16.0,0.0,1435093386188,1052.0,160.0,892.0,2.0,
16.0,0.0,1435093386196,1052.0,160.0,892.0,2.0,
16.0,0.0,1435093386205,1053.0,160.0,893.0,2.0,
16.0,0.0,1435093386214,1053.0,160.0,893.0,2.0,
16.0,0.0,1435093386222,1053.0,160.0,893.0,2.0,
16.0,0.0,1435093386232,1053.0,160.0,893.0,2.0,
16.0,0.0,1435093386243,1055.0,160.0,895.0,2.0,
16.0,0.0,1435093386251,1055.0,160.0,895.0,2.0,
16.0,0.0,1435093386260,1055.0,160.0,895.0,2.0,
16.0,0.0,1435093386270,1055.0,160.0,895.0,2.0,
16.0,0.0,1435093386279,1058.0,160.0,898.0,2.0,
16.0,0.0,1435093386289,1058.0,160.0,898.0,2.0,
16.0,0.0,1435093386298,1058.0,160.0,898.0,2.0,
16.0,0.0,1435093386307,1058.0,160.0,898.0,2.0,
16.0,0.0,1435093386316,1060.0,160.0,900.0,2.0,
16.0,0.0,1435093386325,1060.0,160.0,900.0,2.0,
16.0,0.0,1435093386334,1060.0,160.0,900.0,2.0,
16.0,0.0,1435093386344,1060.0,160.0,900.0,2.0,
16.0,0.0,1435093386354,1060.0,160.0,900.0,2.0,
16.0,0.0,1435093386363,1060.0,160.0,900.0,2.0,
16.0,0.0,1435093386373,1060.0,160.0,900.0,2.0,
16.0,0.0,1435093386382,1063.0,160.0,903.0,2.0,
16.0,0.0,1435093386391,1063.0,160.0,903.0,2.0,
16.0,0.0,1435093386399,1063.0,160.0,903.0,2.0,
16.0,0.0,1435093386409,1066.0,160.0,906.0,2.0,
16.0,0.0,1435093386416,1066.0,160.0,906.0,2.0,
16.0,0.0,1435093386431,1066.0,160.0,906.0,2.0,
16.0,0.0,1435093386440,1070.0,160.0,910.0,2.0,
16.0,0.0,1435093386448,1070.0,160.0,910.0,2.0,
16.0,0.0,1435093386457,1070.0,160.0,910.0,2.0,
16.0,0.0,1435093386464,1070.0,160.0,910.0,2.0,
16.0,0.0,1435093386481,1072.0,160.0,912.0,2.0,
16.0,0.0,1435093386496,1072.0,160.0,912.0,2.0,
16.0,0.0,1435093386506,1075.0,160.0,915.0,2.0,
16.0,0.0,1435093386519,1075.0,160.0,915.0,2.0,
16.0,0.0,1435093386528,1075.0,160.0,915.0,2.0,
16.0,0.0,1435093386539,1079.0,160.0,919.0,2.0,
16.0,0.0,1435093386547,1079.0,160.0,919.0,2.0,
16.0,0.0,1435093386559,1079.0,160.0,919.0,2.0,
16.0,0.0,1435093386571,1083.0,160.0,923.0,2.0,
16.0,0.0,1435093386580,1083.0,160.0,923.0,2.0,
16.0,0.0,1435093386589,1083.0,160.0,923.0,2.0,
16.0,0.0,1435093386598,1083.0,160.0,923.0,2.0,
16.0,0.0,1435093386606,1086.0,160.0,926.0,2.0,
16.0,0.0,1435093386615,1086.0,160.0,926.0,2.0,
16.0,0.0,1435093386626,1086.0,160.0,926.0,2.0,
16.0,0.0,1435093386637,1087.0,160.0,927.0,2.0,
16.0,0.0,1435093386647,1087.0,160.0,927.0,2.0,
16.0,0.0,1435093386655,1087.0,160.0,927.0,2.0,
16.0,0.0,1435093386664,1087.0,160.0,927.0,2.0,
16.0,0.0,1435093386673,1089.0,160.0,929.0,2.0,
16.0,0.0,1435093386685,1089.0,160.0,929.0,2.0,
16.0,0.0,1435093386695,1089.0,160.0,929.0,2.0,
16.0,0.0,1435093386706,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093386719,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093386729,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093386751,1095.0,160.0,935.0,2.0,
16.0,0.0,1435093386761,1095.0,160.0,935.0,2.0,
16.0,0.0,1435093386769,1099.0,160.0,939.0,2.0,
16.0,0.0,1435093386778,1099.0,160.0,939.0,2.0,
16.0,0.0,1435093386787,1099.0,160.0,939.0,2.0,
16.0,0.0,1435093386796,1099.0,160.0,939.0,2.0,
16.0,0.0,1435093386806,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093386820,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093386832,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093386842,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093386854,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093386862,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093386872,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093386881,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093386891,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093386899,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093386907,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093386919,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093386936,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093386951,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093386961,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093386971,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093386981,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093386989,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093387001,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093387010,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093387020,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093387031,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093387040,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093387051,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093387060,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093387070,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093387078,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093387087,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093387096,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093387105,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093387112,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093387120,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093387129,1102.0,160.0,942.0,2.0,
16.0,0.0,1435093387139,1101.0,160.0,941.0,2.0,
16.0,0.0,1435093387148,1101.0,160.0,941.0,2.0,
16.0,0.0,1435093387157,1101.0,160.0,941.0,2.0,
16.0,0.0,1435093387165,1101.0,160.0,941.0,2.0,
16.0,0.0,1435093387174,1100.0,160.0,940.0,2.0,
16.0,0.0,1435093387186,1100.0,160.0,940.0,2.0,
16.0,0.0,1435093387203,1097.0,160.0,937.0,2.0,
16.0,0.0,1435093387212,1097.0,160.0,937.0,2.0,
16.0,0.0,1435093387223,1097.0,160.0,937.0,2.0,
16.0,0.0,1435093387232,1097.0,160.0,937.0,2.0,
16.0,0.0,1435093387243,1095.0,160.0,935.0,2.0,
16.0,0.0,1435093387255,1095.0,160.0,935.0,2.0,
16.0,0.0,1435093387264,1095.0,160.0,935.0,2.0,
16.0,0.0,1435093387273,1095.0,160.0,935.0,2.0,
16.0,0.0,1435093387286,1095.0,160.0,935.0,2.0,
16.0,0.0,1435093387295,1095.0,160.0,935.0,2.0,
16.0,0.0,1435093387301,1095.0,160.0,935.0,2.0,
16.0,0.0,1435093387311,1093.0,160.0,933.0,2.0,
16.0,0.0,1435093387321,1093.0,160.0,933.0,2.0,
16.0,0.0,1435093387332,1093.0,160.0,933.0,2.0,
16.0,0.0,1435093387350,1093.0,160.0,933.0,2.0,
16.0,0.0,1435093387359,1093.0,160.0,933.0,2.0,
16.0,0.0,1435093387368,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093387385,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093387394,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093387403,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093387412,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093387420,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093387431,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093387439,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093387451,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093387464,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093387473,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093387483,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093387493,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093387501,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093387515,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093387531,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093387540,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093387553,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093387560,1092.0,160.0,932.0,2.0,
16.0,0.0,1435093387569,1093.0,160.0,933.0,2.0,
16.0,0.0,1435093387582,1093.0,160.0,933.0,2.0,
16.0,0.0,1435093387591,1093.0,160.0,933.0,2.0,
16.0,0.0,1435093387600,1098.0,160.0,938.0,2.0,
16.0,0.0,1435093387609,1098.0,160.0,938.0,2.0,
16.0,0.0,1435093387617,1098.0,160.0,938.0,2.0,
16.0,0.0,1435093387627,1098.0,160.0,938.0,2.0,
16.0,0.0,1435093387635,1101.0,160.0,941.0,2.0,
16.0,0.0,1435093387643,1101.0,160.0,941.0,2.0,
16.0,0.0,1435093387650,1101.0,160.0,941.0,2.0,
16.0,0.0,1435093387658,1101.0,160.0,941.0,2.0,
16.0,0.0,1435093387668,1101.0,160.0,941.0,2.0,
16.0,0.0,1435093387677,1101.0,160.0,941.0,2.0,
16.0,0.0,1435093387685,1101.0,160.0,941.0,2.0,
16.0,0.0,1435093387694,1101.0,160.0,941.0,2.0,
16.0,0.0,1435093387704,1104.0,160.0,944.0,2.0,
16.0,0.0,1435093387712,1104.0,160.0,944.0,2.0,
16.0,0.0,1435093387720,1104.0,160.0,944.0,2.0,
16.0,0.0,1435093387729,1104.0,160.0,944.0,2.0,
16.0,0.0,1435093387737,1107.0,160.0,947.0,2.0,
16.0,0.0,1435093387745,1107.0,160.0,947.0,2.0,
16.0,0.0,1435093387755,1107.0,160.0,947.0,2.0,
16.0,0.0,1435093387763,1107.0,160.0,947.0,2.0,
16.0,0.0,1435093387773,1109.0,160.0,949.0,2.0,
16.0,0.0,1435093387782,1109.0,160.0,949.0,2.0,
16.0,0.0,1435093387794,1109.0,160.0,949.0,2.0,
16.0,0.0,1435093387803,1110.0,160.0,950.0,2.0,
16.0,0.0,1435093387817,1110.0,160.0,950.0,2.0,
16.0,0.0,1435093387826,1110.0,160.0,950.0,2.0,
16.0,0.0,1435093387835,1113.0,160.0,953.0,2.0,
16.0,0.0,1435093387844,1113.0,160.0,953.0,2.0,
16.0,0.0,1435093387853,1113.0,160.0,953.0,2.0,
16.0,0.0,1435093387861,1113.0,160.0,953.0,2.0,
16.0,0.0,1435093387870,1118.0,160.0,958.0,2.0,
16.0,0.0,1435093387877,1118.0,160.0,958.0,2.0,
16.0,0.0,1435093387886,1118.0,160.0,958.0,2.0,
16.0,0.0,1435093387895,1118.0,160.0,958.0,2.0,
16.0,0.0,1435093387904,1119.0,160.0,959.0,2.0,
16.0,0.0,1435093387911,1119.0,160.0,959.0,2.0,
16.0,0.0,1435093387920,1119.0,160.0,959.0,2.0,
16.0,0.0,1435093387927,1119.0,160.0,959.0,2.0,
16.0,0.0,1435093387936,1121.0,160.0,961.0,2.0,
16.0,0.0,1435093387944,1121.0,160.0,961.0,2.0,
16.0,0.0,1435093387953,1121.0,160.0,961.0,2.0,
16.0,0.0,1435093387960,1121.0,160.0,961.0,2.0,
16.0,0.0,1435093387968,1122.0,160.0,962.0,2.0,
16.0,0.0,1435093387976,1122.0,160.0,962.0,2.0,
16.0,0.0,1435093387984,1122.0,160.0,962.0,2.0,
16.0,0.0,1435093387993,1122.0,160.0,962.0,2.0,
16.0,0.0,1435093388002,1125.0,160.0,965.0,2.0,
16.0,0.0,1435093388011,1125.0,160.0,965.0,2.0,
16.0,0.0,1435093388021,1125.0,160.0,965.0,2.0,
16.0,0.0,1435093388031,1125.0,160.0,965.0,2.0,
16.0,0.0,1435093388039,1128.0,160.0,968.0,2.0,
16.0,0.0,1435093388048,1128.0,160.0,968.0,2.0,
16.0,0.0,1435093388058,1128.0,160.0,968.0,2.0,
16.0,0.0,1435093388069,1130.0,160.0,970.0,2.0,
16.0,0.0,1435093388078,1130.0,160.0,970.0,2.0,
16.0,0.0,1435093388088,1130.0,160.0,970.0,2.0,
16.0,0.0,1435093388096,1130.0,160.0,970.0,2.0,
16.0,0.0,1435093388112,1132.0,160.0,972.0,2.0,
16.0,0.0,1435093388121,1132.0,160.0,972.0,2.0,
16.0,0.0,1435093388129,1132.0,160.0,972.0,2.0,
16.0,0.0,1435093388137,1133.0,160.0,973.0,2.0,
16.0,0.0,1435093388150,1133.0,160.0,973.0,2.0,
16.0,0.0,1435093388161,1133.0,160.0,973.0,2.0,
16.0,0.0,1435093388168,1136.0,160.0,976.0,2.0,
16.0,0.0,1435093388180,1136.0,160.0,976.0,2.0,
16.0,0.0,1435093388200,1139.0,160.0,979.0,2.0,
16.0,0.0,1435093388215,1139.0,160.0,979.0,2.0,
16.0,0.0,1435093388224,1139.0,160.0,979.0,2.0,
16.0,0.0,1435093388234,1140.0,160.0,980.0,2.0,
16.0,0.0,1435093388242,1140.0,160.0,980.0,2.0,
16.0,0.0,1435093388251,1140.0,160.0,980.0,2.0,
16.0,0.0,1435093388266,1140.0,160.0,980.0,2.0,
16.0,0.0,1435093388283,1140.0,160.0,980.0,2.0,
16.0,0.0,1435093388300,1145.0,160.0,985.0,2.0,
16.0,0.0,1435093388310,1145.0,160.0,985.0,2.0,
16.0,0.0,1435093388318,1145.0,160.0,985.0,2.0,
16.0,0.0,1435093388327,1145.0,160.0,985.0,2.0,
16.0,0.0,1435093388336,1145.0,160.0,985.0,2.0,
16.0,0.0,1435093388345,1145.0,160.0,985.0,2.0,
16.0,0.0,1435093388362,1145.0,160.0,985.0,2.0,
16.0,0.0,1435093388371,1147.0,160.0,987.0,2.0,
16.0,0.0,1435093388383,1147.0,160.0,987.0,2.0,
16.0,0.0,1435093388400,1150.0,160.0,990.0,2.0,
16.0,0.0,1435093388408,1150.0,160.0,990.0,2.0,
16.0,0.0,1435093388418,1150.0,160.0,990.0,2.0,
16.0,0.0,1435093388429,1151.0,160.0,991.0,2.0,
16.0,0.0,1435093388438,1151.0,160.0,991.0,2.0,
16.0,0.0,1435093388450,1151.0,160.0,991.0,2.0,
16.0,0.0,1435093388458,1151.0,160.0,991.0,2.0,
16.0,0.0,1435093388468,1154.0,160.0,994.0,2.0,
16.0,0.0,1435093388476,1154.0,160.0,994.0,2.0,
16.0,0.0,1435093388483,1154.0,160.0,994.0,2.0,
16.0,0.0,1435093388496,1155.0,160.0,995.0,2.0,
16.0,0.0,1435093388516,1155.0,160.0,995.0,2.0,
16.0,0.0,1435093388528,1155.0,160.0,995.0,2.0,
16.0,0.0,1435093388536,1155.0,160.0,995.0,2.0,
16.0,0.0,1435093388548,1155.0,160.0,995.0,2.0,
16.0,0.0,1435093388560,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388569,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388582,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388591,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388600,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388609,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388620,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388627,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388635,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388643,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388652,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388660,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388669,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388678,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388688,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388697,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388706,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388716,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388725,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388734,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388743,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388753,1156.0,160.0,996.0,2.0,
16.0,0.0,1435093388765,1155.0,160.0,995.0,2.0,
16.0,0.0,1435093388778,1155.0,160.0,995.0,2.0,
16.0,0.0,1435093388786,1155.0,160.0,995.0,2.0,
24.0,0.0,1435093388796,1155.0,160.0,995.0,2.0,
24.0,0.0,1435093388805,1155.0,160.0,995.0,2.0,
24.0,0.0,1435093388817,1155.0,160.0,995.0,2.0,
24.0,0.0,1435093388826,1155.0,160.0,995.0,2.0,
24.0,0.0,1435093388836,513.0,160.0,353.0,2.0,
24.0,0.0,1435093388850,513.0,160.0,353.0,2.0,
24.0,0.0,1435093388867,513.0,160.0,353.0,2.0,
24.0,0.0,1435093388881,513.0,160.0,353.0,2.0,
24.0,0.0,1435093388898,511.0,160.0,351.0,2.0,
24.0,0.0,1435093388910,511.0,160.0,351.0,2.0,
24.0,0.0,1435093388918,511.0,160.0,351.0,2.0,
24.0,0.0,1435093388926,509.0,160.0,349.0,2.0,
24.0,0.0,1435093388935,509.0,160.0,349.0,2.0,
24.0,0.0,1435093388943,509.0,160.0,349.0,2.0,
24.0,0.0,1435093388952,509.0,160.0,349.0,2.0,
24.0,0.0,1435093388961,506.0,160.0,346.0,2.0,
24.0,0.0,1435093388970,506.0,160.0,346.0,2.0,
24.0,0.0,1435093388982,506.0,160.0,346.0,2.0,
24.0,0.0,1435093388991,503.0,160.0,343.0,2.0,
24.0,0.0,1435093388999,503.0,160.0,343.0,2.0,
24.0,0.0,1435093389008,503.0,160.0,343.0,2.0,
24.0,0.0,1435093389016,503.0,160.0,343.0,2.0,
24.0,0.0,1435093389031,500.0,160.0,340.0,2.0,
24.0,0.0,1435093389040,500.0,160.0,340.0,2.0,
24.0,0.0,1435093389048,500.0,160.0,340.0,2.0,
24.0,0.0,1435093389057,497.0,160.0,337.0,2.0,
24.0,0.0,1435093389068,497.0,160.0,337.0,2.0,
24.0,0.0,1435093389077,497.0,160.0,337.0,2.0,
24.0,0.0,1435093389094,497.0,160.0,337.0,2.0,
24.0,0.0,1435093389114,497.0,160.0,337.0,2.0,
24.0,0.0,1435093389122,497.0,160.0,337.0,2.0,
24.0,0.0,1435093389130,494.0,160.0,334.0,2.0,
24.0,0.0,1435093389147,494.0,160.0,334.0,2.0,
24.0,0.0,1435093389156,490.0,160.0,330.0,2.0,
24.0,0.0,1435093389165,490.0,160.0,330.0,2.0,
24.0,0.0,1435093389182,490.0,160.0,330.0,2.0,
24.0,0.0,1435093389190,487.0,160.0,327.0,2.0,
24.0,0.0,1435093389197,487.0,160.0,327.0,2.0,
24.0,0.0,1435093389214,487.0,160.0,327.0,2.0,
24.0,0.0,1435093389229,484.0,160.0,324.0,2.0,
24.0,0.0,1435093389238,484.0,160.0,324.0,2.0,
24.0,0.0,1435093389249,482.0,160.0,322.0,2.0,
24.0,0.0,1435093389262,482.0,160.0,322.0,2.0,
24.0,0.0,1435093389271,482.0,160.0,322.0,2.0,
24.0,0.0,1435093389280,480.0,160.0,320.0,2.0,
24.0,0.0,1435093389295,480.0,160.0,320.0,2.0,
24.0,0.0,1435093389314,477.0,160.0,317.0,2.0,
24.0,0.0,1435093389329,477.0,160.0,317.0,2.0,
24.0,0.0,1435093389340,477.0,160.0,317.0,2.0,
24.0,0.0,1435093389348,474.0,160.0,314.0,2.0,
24.0,0.0,1435093389361,474.0,160.0,314.0,2.0,
24.0,0.0,1435093389369,474.0,160.0,314.0,2.0,
24.0,0.0,1435093389380,471.0,160.0,311.0,2.0,
24.0,0.0,1435093389389,471.0,160.0,311.0,2.0,
24.0,0.0,1435093389397,471.0,160.0,311.0,2.0,
24.0,0.0,1435093389409,471.0,160.0,311.0,2.0,
24.0,0.0,1435093389418,468.0,160.0,308.0,2.0,
24.0,0.0,1435093389430,468.0,160.0,308.0,2.0,
24.0,0.0,1435093389447,466.0,160.0,306.0,2.0,
24.0,0.0,1435093389456,466.0,160.0,306.0,2.0,
24.0,0.0,1435093389464,466.0,160.0,306.0,2.0,
24.0,0.0,1435093389476,465.0,160.0,305.0,2.0,
24.0,0.0,1435093389485,465.0,160.0,305.0,2.0,
24.0,0.0,1435093389495,465.0,160.0,305.0,2.0,
24.0,0.0,1435093389512,464.0,160.0,304.0,2.0,
24.0,0.0,1435093389520,464.0,160.0,304.0,2.0,
24.0,0.0,1435093389530,464.0,160.0,304.0,2.0,
24.0,0.0,1435093389537,464.0,160.0,304.0,2.0,
24.0,0.0,1435093389546,463.0,160.0,303.0,2.0,
24.0,0.0,1435093389554,463.0,160.0,303.0,2.0,
24.0,0.0,1435093389567,463.0,160.0,303.0,2.0,
24.0,0.0,1435093389577,463.0,160.0,303.0,2.0,
24.0,0.0,1435093389586,463.0,160.0,303.0,2.0,
24.0,0.0,1435093389596,463.0,160.0,303.0,2.0,
24.0,0.0,1435093389604,463.0,160.0,303.0,2.0,
24.0,0.0,1435093389613,462.0,160.0,302.0,2.0,
24.0,0.0,1435093389621,462.0,160.0,302.0,2.0,
24.0,0.0,1435093389630,462.0,160.0,302.0,2.0,
24.0,0.0,1435093389639,462.0,160.0,302.0,2.0,
24.0,0.0,1435093389648,462.0,160.0,302.0,2.0,
24.0,0.0,1435093389657,462.0,160.0,302.0,2.0,
24.0,0.0,1435093389665,462.0,160.0,302.0,2.0,
24.0,0.0,1435093389671,462.0,160.0,302.0,2.0,
24.0,0.0,1435093389680,461.0,160.0,301.0,2.0,
24.0,0.0,1435093389688,461.0,160.0,301.0,2.0,
24.0,0.0,1435093389696,461.0,160.0,301.0,2.0,
24.0,0.0,1435093389705,461.0,160.0,301.0,2.0,
24.0,0.0,1435093389714,460.0,160.0,300.0,2.0,
24.0,0.0,1435093389723,460.0,160.0,300.0,2.0,
24.0,0.0,1435093389731,460.0,160.0,300.0,2.0,
24.0,0.0,1435093389740,457.0,160.0,297.0,2.0,
24.0,0.0,1435093389747,457.0,160.0,297.0,2.0,
24.0,0.0,1435093389756,457.0,160.0,297.0,2.0,
24.0,0.0,1435093389767,457.0,160.0,297.0,2.0,
24.0,0.0,1435093389775,455.0,160.0,295.0,2.0,
24.0,0.0,1435093389784,455.0,160.0,295.0,2.0,
24.0,0.0,1435093389792,455.0,160.0,295.0,2.0,
24.0,0.0,1435093389802,453.0,160.0,293.0,2.0,
24.0,0.0,1435093389809,453.0,160.0,293.0,2.0,
24.0,0.0,1435093389818,453.0,160.0,293.0,2.0,
24.0,0.0,1435093389829,453.0,160.0,293.0,2.0,
24.0,0.0,1435093389838,448.0,160.0,288.0,2.0,
24.0,0.0,1435093389847,448.0,160.0,288.0,2.0,
24.0,0.0,1435093389856,448.0,160.0,288.0,2.0,
24.0,0.0,1435093389864,448.0,160.0,288.0,2.0,
24.0,0.0,1435093389873,445.0,160.0,285.0,2.0,
24.0,0.0,1435093389881,445.0,160.0,285.0,2.0,
24.0,0.0,1435093389890,445.0,160.0,285.0,2.0,
24.0,0.0,1435093389898,445.0,160.0,285.0,2.0,
24.0,0.0,1435093389908,442.0,160.0,282.0,2.0,
24.0,0.0,1435093389917,442.0,160.0,282.0,2.0,
24.0,0.0,1435093389925,442.0,160.0,282.0,2.0,
24.0,0.0,1435093389934,438.0,160.0,278.0,2.0,
24.0,0.0,1435093389941,438.0,160.0,278.0,2.0,
24.0,0.0,1435093389949,438.0,160.0,278.0,2.0,
24.0,0.0,1435093389957,438.0,160.0,278.0,2.0,
24.0,0.0,1435093389967,433.0,160.0,273.0,2.0,
24.0,0.0,1435093389974,433.0,160.0,273.0,2.0,
24.0,0.0,1435093389983,433.0,160.0,273.0,2.0,
24.0,0.0,1435093389991,433.0,160.0,273.0,2.0,
24.0,0.0,1435093390000,431.0,160.0,271.0,2.0,
24.0,0.0,1435093390006,431.0,160.0,271.0,2.0,
24.0,0.0,1435093390021,431.0,160.0,271.0,2.0,
24.0,0.0,1435093390029,431.0,160.0,271.0,2.0,
24.0,0.0,1435093390038,429.0,160.0,269.0,2.0,
24.0,0.0,1435093390047,429.0,160.0,269.0,2.0,
24.0,0.0,1435093390056,429.0,160.0,269.0,2.0,
24.0,0.0,1435093390064,429.0,160.0,269.0,2.0,
24.0,0.0,1435093390072,428.0,160.0,268.0,2.0,
24.0,0.0,1435093390082,428.0,160.0,268.0,2.0,
24.0,0.0,1435093390090,428.0,160.0,268.0,2.0,
24.0,0.0,1435093390102,426.0,160.0,266.0,2.0,
24.0,0.0,1435093390117,426.0,160.0,266.0,2.0,
24.0,0.0,1435093390127,426.0,160.0,266.0,2.0,
24.0,0.0,1435093390135,426.0,160.0,266.0,2.0,
24.0,0.0,1435093390142,423.0,160.0,263.0,2.0,
24.0,0.0,1435093390151,423.0,160.0,263.0,2.0,
24.0,0.0,1435093390162,423.0,160.0,263.0,2.0,
